,account_length_norm,number_vmail_messages_norm,total_day_minutes_norm,total_day_calls_norm,total_day_charge_norm,total_eve_minutes_norm,total_eve_calls_norm,total_eve_charge_norm,total_night_minutes_norm,total_night_calls_norm,total_night_charge_norm,total_intl_minutes_norm,total_intl_calls_norm,total_intl_charge_norm,number_customer_service_calls_norm,international_plan_label,voice_mail_plan_label,churn_label
1725,0.5413223140495868,0.0,0.683072546230441,0.696969696969697,0.6830655957161982,0.5020873921514055,0.5352941176470588,0.5019646365422398,0.3377215189873418,0.6971428571428572,0.3376477208778841,0.4,0.30000000000000004,0.4,0.3333333333333333,0,0,0
1726,0.35123966942148765,0.0,0.2384068278805121,0.7333333333333333,0.23845381526104417,0.6685221263568047,0.5647058823529412,0.6686313032089065,0.40151898734177216,0.6171428571428571,0.40180078784468204,0.335,0.4,0.3351851851851852,0.1111111111111111,0,0,0
1727,0.5578512396694215,0.0,0.7675675675675676,0.6424242424242425,0.767570281124498,0.6367937656554411,0.5941176470588235,0.6368696791093648,0.6518987341772152,0.6057142857142858,0.6522228474957794,0.505,0.4,0.5055555555555555,0.1111111111111111,0,0,1
1728,0.49586776859504134,0.40384615384615385,0.3593172119487909,0.509090909090909,0.35927041499330653,0.58335652657946,0.6,0.5834970530451867,0.4873417721518987,0.7371428571428571,0.48733821046707937,0.53,0.1,0.5296296296296296,0.1111111111111111,0,1,0
1729,0.4297520661157025,0.2884615384615385,0.25064011379800855,0.7575757575757576,0.250669344042838,0.4895630392429724,0.8352941176470589,0.48952193844138836,0.6832911392405063,0.4857142857142857,0.6837366347777153,0.485,0.05,0.48518518518518516,0.2222222222222222,0,1,0
1730,0.20661157024793392,0.5,0.6736842105263159,0.3696969696969697,0.6736947791164658,0.7330921235736152,0.5705882352941176,0.7331368696791094,0.4584810126582278,0.52,0.45863815419245924,0.5599999999999999,0.4,0.5592592592592592,0.1111111111111111,0,1,0
1731,0.2603305785123967,0.0,0.3530583214793741,0.7090909090909091,0.3530789825970549,0.5365989423879766,0.6352941176470588,0.5366732154551409,0.41240506329113924,0.48,0.4124929656724817,0.32000000000000006,0.25,0.32037037037037036,0.3333333333333333,0,0,0
1732,0.32644628099173556,0.576923076923077,0.5240398293029872,0.8,0.5239290495314591,0.46618424714723067,0.6411764705882352,0.46627373935821875,0.5387341772151899,0.6514285714285715,0.5391108610016883,0.5,0.5,0.5,0.0,1,1,0
1734,0.49173553719008267,0.0,0.42446657183499287,0.593939393939394,0.4243641231593039,0.5388254940161424,0.5176470588235293,0.5389652914210872,0.6301265822784811,0.68,0.6302757456387169,0.555,0.25,0.5555555555555556,0.1111111111111111,0,0,0
1735,0.42148760330578516,0.0,0.5874822190611665,0.7575757575757576,0.5875167336010709,0.501530754244364,0.6647058823529411,0.5016371971185332,0.5584810126582278,0.5428571428571428,0.5588069780528981,0.61,0.2,0.6092592592592593,0.3333333333333333,0,0,0
1736,0.6735537190082644,0.5192307692307693,0.4543385490753912,0.6181818181818182,0.4543172690763052,0.46980239354300024,0.6647058823529411,0.4698755730189915,0.6179746835443038,0.7257142857142858,0.6178953292065279,0.48,0.45,0.4796296296296296,0.3333333333333333,0,1,0
1737,0.47520661157024796,0.5192307692307693,0.5823613086770981,0.7151515151515152,0.5823293172690762,0.5827998886724185,0.5352941176470588,0.5828421741977735,0.5389873417721519,0.38285714285714284,0.5391108610016883,0.35000000000000003,0.1,0.35,0.2222222222222222,0,1,0
1738,0.49586776859504134,0.0,0.6065433854907539,0.47878787878787876,0.606425702811245,0.33593097689952683,0.6823529411764706,0.33595284872298625,0.6187341772151899,0.5828571428571429,0.6190208216094542,0.375,0.2,0.3759259259259259,0.1111111111111111,0,0,0
1739,0.22314049586776863,0.0,0.7669985775248934,0.7333333333333333,0.76690093708166,0.4778736431951015,0.5352941176470588,0.4777341191879503,0.5544303797468354,0.56,0.5548677546426561,0.41,0.30000000000000004,0.4092592592592592,0.1111111111111111,1,0,0
1740,0.7520661157024794,0.0,0.3320056899004268,0.5575757575757576,0.3319946452476573,0.5950459226273309,0.6588235294117647,0.5949574328749182,0.5425316455696203,0.64,0.5424873382104671,0.485,0.30000000000000004,0.48518518518518516,0.2222222222222222,0,0,0
1741,0.3677685950413223,0.0,0.3988620199146515,0.5878787878787879,0.3987617135207496,0.5953242415808516,0.6,0.5952848722986248,0.3037974683544304,0.72,0.3038829487900957,0.355,0.1,0.3555555555555555,0.1111111111111111,0,0,0
1742,0.4132231404958678,0.0,0.3874822190611664,0.5575757575757576,0.38738286479250333,0.6148065683273031,0.6470588235294118,0.6149312377210217,0.49848101265822786,0.6628571428571428,0.4985931344963421,0.665,0.35000000000000003,0.6648148148148147,0.3333333333333333,0,0,0
1743,0.03305785123966942,0.3076923076923077,0.25177809388335703,0.5272727272727272,0.2518406961178046,0.4976342888950737,0.6352941176470588,0.49770792403405373,0.5789873417721518,0.5485714285714286,0.5790658413055711,0.5750000000000001,0.15000000000000002,0.5759259259259258,0.2222222222222222,0,1,0
1744,0.39669421487603307,0.0,0.6125177809388336,0.3515151515151515,0.6124497991967872,0.6746451433342611,0.5352941176470588,0.6745252128356255,0.7083544303797469,0.6,0.7084974676420934,0.605,0.45,0.6055555555555555,0.0,0,0,0
1745,0.3842975206611571,0.0,0.7658605974395448,0.6303030303030303,0.7657295850066934,0.539382131923184,0.8470588235294118,0.5392927308447937,0.6521518987341773,0.3485714285714286,0.6522228474957794,0.44500000000000006,0.1,0.4444444444444444,0.3333333333333333,0,0,1
1746,0.5206611570247934,0.4807692307692308,0.579800853485064,0.7151515151515152,0.5798192771084337,0.7433899248538826,0.2823529411764706,0.7432874918140144,0.569873417721519,0.6,0.570061902082161,0.365,0.25,0.3648148148148148,0.0,0,1,0
1747,0.5123966942148761,0.6538461538461539,0.7635846372688477,0.6787878787878788,0.7635542168674699,0.6184247147230726,0.6352941176470588,0.6185330713817945,0.2977215189873418,0.5828571428571429,0.29769274057400114,0.515,0.15000000000000002,0.5148148148148147,0.0,0,1,0
1748,0.3677685950413223,0.0,0.3254623044096729,0.7393939393939394,0.3254685408299866,0.3554133036459783,0.9058823529411765,0.3552717747216765,0.640759493670886,0.6228571428571429,0.6409679234665167,0.505,0.25,0.5055555555555555,0.2222222222222222,0,0,0
1749,0.27272727272727276,0.0,0.39516358463726886,0.3939393939393939,0.39508032128514053,0.5814082939048149,0.6411764705882352,0.5815324165029471,0.5883544303797469,0.4685714285714286,0.5886325267304446,0.45999999999999996,0.15000000000000002,0.45925925925925926,0.2222222222222222,0,0,0
1750,0.4628099173553719,0.0,0.5291607396870555,0.3333333333333333,0.5291164658634538,0.6607291956582243,0.6176470588235294,0.6607727570399476,0.37493670886075947,0.4742857142857143,0.37478897017445134,0.61,0.30000000000000004,0.6092592592592593,0.1111111111111111,0,0,0
1751,0.49586776859504134,0.5,0.4847795163584638,0.5515151515151515,0.48477242302543505,0.7083217367102699,0.5294117647058824,0.7082514734774067,0.5559493670886075,0.6971428571428572,0.5559932470455825,0.755,0.25,0.7555555555555555,0.0,0,1,0
1753,0.49586776859504134,0.0,0.47965860597439547,0.7333333333333333,0.47958500669344045,0.4692457556359588,0.5529411764705883,0.4692206941715783,0.24126582278481012,0.33714285714285713,0.24141812042768712,0.6150000000000001,0.2,0.6148148148148147,0.1111111111111111,0,0,0
1754,0.21487603305785125,0.0,0.7431009957325747,0.7212121212121212,0.7429718875502008,0.6980239354300027,0.6176470588235294,0.6981008513425017,0.44556962025316454,0.64,0.445694991558807,0.49000000000000005,0.1,0.4907407407407407,0.0,0,0,1
1755,0.3057851239669422,0.0,0.5419630156472262,0.5515151515151515,0.5420013386880856,0.4965210130809908,0.4411764705882353,0.4963981663392273,0.41113924050632916,0.6457142857142857,0.4113674732695554,0.655,0.25,0.6555555555555556,0.1111111111111111,0,0,0
1756,0.5413223140495868,0.0,0.5152204836415363,0.7333333333333333,0.5152275769745649,0.8750347898691899,0.6411764705882352,0.8749181401440734,0.6245569620253164,0.46285714285714286,0.6246482836240855,0.21000000000000002,0.45,0.20925925925925923,0.2222222222222222,0,0,0
1757,0.6652892561983471,0.0,0.5038406827880512,0.793939393939394,0.5038487282463185,0.3192318396882827,0.7176470588235294,0.31925343811394896,0.3888607594936709,0.5028571428571429,0.38885762521102984,0.325,0.30000000000000004,0.3259259259259259,0.3333333333333333,0,0,0
1758,0.5743801652892563,0.0,0.4566145092460882,0.6909090909090909,0.45665997322623825,0.6693570832173671,0.6058823529411764,0.6692861820563196,0.5911392405063292,0.6914285714285714,0.5914462577377603,0.5650000000000001,0.2,0.5648148148148148,0.1111111111111111,0,0,0
1759,0.37190082644628103,0.0,0.3832147937411095,0.703030303030303,0.3831994645247657,0.8218758697467297,0.5764705882352941,0.8218729535036019,0.4949367088607595,0.6914285714285714,0.49521665728756337,0.33,0.25,0.3296296296296296,0.2222222222222222,0,0,0
1760,0.2975206611570248,0.5384615384615385,0.5638691322901849,0.6484848484848484,0.5637550200803212,0.387141664347342,0.7235294117647059,0.3870333988212181,0.5040506329113924,0.7942857142857143,0.5042205965109736,0.44000000000000006,0.05,0.4407407407407407,0.2222222222222222,0,1,0
1762,0.5950413223140496,0.0,0.687624466571835,0.8303030303030303,0.6875836680053548,0.3779571388811578,0.5882352941176471,0.37786509495743287,0.7027848101265823,0.7028571428571428,0.702870005627462,0.655,0.15000000000000002,0.6555555555555556,0.0,0,0,0
1763,0.4090909090909091,0.0,0.372972972972973,0.6545454545454545,0.3729919678714859,0.4903979961035346,0.4764705882352941,0.49050425671250825,0.2270886075949367,0.46285714285714286,0.22734946539110862,0.215,0.2,0.2148148148148148,0.1111111111111111,0,0,0
1764,0.5,0.0,0.6660028449502133,0.6121212121212121,0.6659973226238286,0.557194544948511,0.711764705882353,0.5573018991486576,0.6010126582278481,0.5085714285714286,0.6010129431626337,0.655,0.45,0.6555555555555556,0.2222222222222222,0,0,0
1765,0.4462809917355372,0.0,0.5692745376955903,0.43636363636363634,0.569277108433735,0.8374617311438908,0.7058823529411764,0.8375900458415193,0.5974683544303797,0.38857142857142857,0.5976364659538548,0.5950000000000001,0.25,0.5944444444444444,0.0,0,0,0
1766,0.3347107438016529,0.0,0.438122332859175,0.6484848484848484,0.4380856760374833,0.2627330921235736,0.6705882352941176,0.26260641781270466,0.7281012658227849,0.5428571428571428,0.7281935846933033,0.505,0.35000000000000003,0.5055555555555555,0.1111111111111111,0,0,0
1767,0.2644628099173554,0.44230769230769235,0.6378378378378379,0.6424242424242425,0.6377175368139223,0.5276927358753131,0.5882352941176471,0.5278323510150623,0.5640506329113925,0.42857142857142855,0.5644344400675295,0.49000000000000005,0.2,0.4907407407407407,0.0,0,1,0
1768,0.21074380165289258,0.0,0.4219061166429588,0.503030303030303,0.42185408299866134,0.5054272195936542,0.4647058823529412,0.5055664702030125,0.39392405063291136,0.5942857142857143,0.3939223410241981,0.41500000000000004,0.30000000000000004,0.41481481481481486,0.3333333333333333,0,0,0
1769,0.5578512396694215,0.46153846153846156,0.496728307254623,0.46060606060606063,0.4966532797858099,0.4915112719176175,0.6705882352941176,0.4914865749836281,0.5427848101265823,0.52,0.5430500844119303,0.44000000000000006,0.25,0.4407407407407407,0.2222222222222222,0,1,0
1770,0.3057851239669422,0.0,0.39402560455192037,0.6666666666666666,0.39407630522088355,0.4263846367937656,0.5058823529411764,0.4263261296660118,0.5458227848101266,0.5885714285714285,0.5458638154192459,0.555,0.35000000000000003,0.5555555555555556,0.1111111111111111,0,0,0
1771,0.5991735537190083,0.0,0.310099573257468,0.41818181818181815,0.3100736278447122,0.7397717784581129,0.5764705882352941,0.7396856581532417,0.5779746835443038,0.45714285714285713,0.5779403489026449,0.63,0.1,0.6296296296296295,0.1111111111111111,0,0,0
1773,0.19421487603305787,0.0,0.5997155049786629,0.509090909090909,0.5997322623828648,0.5276927358753131,0.5764705882352941,0.5278323510150623,0.3989873417721519,0.5657142857142857,0.39898705683736635,0.82,0.15000000000000002,0.8203703703703703,0.2222222222222222,0,0,0
1774,0.18181818181818182,0.0,0.40512091038406833,0.6484848484848484,0.40512048192771083,0.8870025048705815,0.4588235294117647,0.8870333988212181,0.5673417721518987,0.6171428571428571,0.5672481710748453,0.555,0.35000000000000003,0.5555555555555556,0.1111111111111111,0,0,0
1775,0.1322314049586777,0.0,0.519203413940256,0.3939393939393939,0.5192436412315931,0.6459782911216253,0.5647058823529412,0.6460379829731501,0.37772151898734174,0.4685714285714286,0.37760270118176703,0.375,0.1,0.3759259259259259,0.2222222222222222,0,0,0
1776,0.2768595041322314,0.0,0.62475106685633,0.5878787878787879,0.624665327978581,0.39270804341775667,0.8470588235294118,0.39259986902423055,0.520759493670886,0.5771428571428572,0.5211029825548678,0.54,0.2,0.5407407407407407,0.2222222222222222,0,0,0
1777,0.43388429752066116,0.0,0.5507823613086771,0.4,0.5507028112449799,0.6629557472863901,0.4823529411764706,0.6630648330058939,0.4465822784810127,0.6114285714285714,0.4468204839617333,0.645,0.15000000000000002,0.6444444444444444,0.0,0,0,0
1778,0.3842975206611571,0.5384615384615385,0.6634423897581793,0.5333333333333333,0.6633199464524766,0.31533537433899245,0.6,0.3153241650294696,0.29873417721518986,0.4057142857142857,0.2988182329769274,0.8050000000000002,0.2,0.8055555555555555,0.0,0,1,0
1779,0.2644628099173554,0.0,0.4517780938833571,0.3212121212121212,0.45180722891566266,0.524631227386585,0.7764705882352941,0.5245579567779961,0.47924050632911397,0.49714285714285716,0.47945976364659537,0.49000000000000005,0.2,0.4907407407407407,0.2222222222222222,0,0,0
1780,0.34710743801652894,0.0,0.35874822190611666,0.6787878787878788,0.35876840696117807,0.7645421653214582,0.7411764705882353,0.7645710543549444,0.4668354430379747,0.5428571428571428,0.46707934721440636,0.49000000000000005,0.2,0.4907407407407407,0.1111111111111111,0,0,0
1781,0.2892561983471075,0.0,0.8261735419630156,0.6545454545454545,0.8261378848728246,0.7066518229891455,0.5411764705882353,0.7066142763588736,0.6665822784810127,0.72,0.666854248733821,0.505,0.25,0.5055555555555555,0.3333333333333333,0,0,1
1782,0.45867768595041325,0.576923076923077,0.17240398293029874,0.6848484848484848,0.17235609103078983,0.4617311438908989,0.5647058823529412,0.46168958742632615,0.3362025316455697,0.5657142857142857,0.33652222847495783,0.665,0.35000000000000003,0.6648148148148147,0.0,0,1,0
1783,0.4504132231404959,0.0,0.4221906116642959,0.5757575757575758,0.42218875502008035,0.539382131923184,0.5764705882352941,0.5392927308447937,0.5215189873417722,0.6057142857142858,0.5216657287563309,0.34500000000000003,0.30000000000000004,0.34444444444444444,0.0,0,0,0
1784,0.4545454545454546,0.0,0.7012802275960172,0.6545454545454545,0.7013052208835341,0.6020038964653492,0.5235294117647059,0.6021611001964637,0.4546835443037975,0.5657142857142857,0.45469893078221724,0.635,0.15000000000000002,0.6351851851851852,0.2222222222222222,0,0,0
1785,0.30165289256198347,0.0,0.8480796586059745,0.6787878787878788,0.8480589022757697,0.560256053437239,0.5882352941176471,0.5602488539620171,0.5435443037974683,0.5028571428571429,0.5436128306133934,0.485,0.2,0.48518518518518516,0.2222222222222222,0,0,1
1786,0.4297520661157025,0.0,0.339402560455192,0.49696969696969695,0.3393574297188755,0.51516838296688,0.6529411764705882,0.5150622134905043,0.39746835443037976,0.4228571428571429,0.3978615644344401,0.545,0.2,0.5444444444444444,0.2222222222222222,0,0,0
1787,0.16115702479338845,0.0,0.689900426742532,0.49696969696969695,0.6899263721552877,0.6482048427497912,0.5705882352941176,0.6483300589390963,0.389873417721519,0.49142857142857144,0.3899831176139561,0.48,0.35000000000000003,0.4796296296296296,0.0,0,0,0
1788,0.5247933884297521,0.34615384615384615,0.6318634423897582,0.5393939393939394,0.6318607764390897,0.4469802393543,0.6411764705882352,0.4469548133595285,0.5539240506329114,0.5828571428571429,0.554305008441193,0.68,0.1,0.6796296296296296,0.0,1,1,1
1789,0.5041322314049587,0.0,0.671977240398293,0.8181818181818182,0.6718540829986613,0.7623156136932924,0.5176470588235293,0.7622789783889982,0.5746835443037975,0.44,0.5751266178953293,0.505,0.30000000000000004,0.5055555555555555,0.2222222222222222,0,0,1
1790,0.5,0.0,0.41024182076813653,0.5272727272727272,0.41014056224899603,0.5905928193709991,0.43529411764705883,0.5907007203667322,0.4286075949367089,0.49714285714285716,0.4288126055149128,0.47500000000000003,0.2,0.47592592592592586,0.0,0,0,0
1791,0.4669421487603306,0.3653846153846154,0.43982930298719775,0.6060606060606061,0.43975903614457834,0.6724185917060951,0.6411764705882352,0.6725605762933857,0.4050632911392405,0.64,0.4051772650534609,0.63,0.05,0.6296296296296295,0.3333333333333333,0,1,0
1792,0.4173553719008265,0.4807692307692308,0.390896159317212,0.6060606060606061,0.3908969210174029,0.4917895908711382,0.48823529411764705,0.4918140144073347,0.47645569620253164,0.5314285714285715,0.47664603263927974,0.51,0.30000000000000004,0.5092592592592592,0.2222222222222222,0,1,0
1793,0.5165289256198348,0.0,0.2950213371266003,0.5636363636363636,0.29501338688085676,0.3534650709713331,0.6294117647058823,0.3536345776031435,0.8336708860759494,0.37714285714285717,0.8339898705683737,0.7200000000000001,0.05,0.7203703703703703,0.0,0,0,0
1795,0.243801652892562,0.0,0.824466571834993,0.6121212121212121,0.8244645247657296,0.711383245198998,0.6764705882352942,0.7115258677144729,0.6146835443037975,0.4342857142857143,0.6150815981992122,0.585,0.2,0.5851851851851851,0.2222222222222222,0,0,1
1796,0.5041322314049587,0.0,0.7422475106685633,0.5151515151515151,0.7421352074966533,0.468967436682438,0.6058823529411764,0.4688932547478717,0.4513924050632912,0.52,0.45132245357343836,0.665,0.25,0.6648148148148147,0.3333333333333333,0,0,0
1797,0.11570247933884298,0.0,0.5564722617354196,0.4303030303030303,0.5563922356091031,0.3517951572502087,0.43529411764705883,0.35166994106090377,0.3762025316455696,0.49714285714285716,0.3764772087788408,0.71,0.2,0.7092592592592593,0.1111111111111111,0,0,0
1799,0.1487603305785124,0.0,0.4918918918918919,0.7212121212121212,0.4918005354752343,0.5093236849429446,0.5058823529411764,0.5094957432874919,0.5731645569620254,0.5714285714285714,0.5734383792909398,0.49000000000000005,0.05,0.4907407407407407,0.0,1,0,1
1800,0.4545454545454546,0.0,0.7106685633001423,0.6606060606060606,0.7106760374832664,0.6746451433342611,0.6235294117647059,0.6745252128356255,0.5868354430379747,0.44571428571428573,0.5869442881260551,0.58,0.2,0.5796296296296296,0.0,0,0,1
1801,0.3305785123966942,0.0,0.4395448079658606,0.509090909090909,0.4395917001338688,0.6017255775118284,0.5352941176470588,0.601833660772757,0.5817721518987342,0.4685714285714286,0.5818795723128869,0.685,0.15000000000000002,0.6851851851851852,0.1111111111111111,0,0,0
1802,0.1859504132231405,0.0,0.2571834992887625,0.6545454545454545,0.2571954484605087,0.7687169496242693,0.45294117647058824,0.7688277668631304,0.3708860759493671,0.6342857142857142,0.37084974676420934,0.635,0.1,0.6351851851851852,0.1111111111111111,0,0,0
1803,0.2809917355371901,0.5192307692307693,0.7647226173541963,0.4727272727272727,0.7647255689424365,0.6863345393821318,0.5235294117647059,0.6863130320890636,0.6883544303797468,0.5828571428571429,0.6888013505908835,0.82,0.15000000000000002,0.8203703703703703,0.0,0,1,0
1804,0.5123966942148761,0.0,0.3018492176386913,0.5757575757575758,0.30187416331994643,0.4386306707486779,0.6647058823529411,0.43876882776686316,0.4873417721518987,0.3942857142857143,0.48733821046707937,0.405,0.15000000000000002,0.4055555555555555,0.1111111111111111,0,0,0
1806,0.3842975206611571,0.0,0.6970128022759602,0.6787878787878788,0.696954484605087,0.5020873921514055,0.5352941176470588,0.5019646365422398,0.6655696202531645,0.6,0.6657287563308948,0.485,0.30000000000000004,0.48518518518518516,0.1111111111111111,0,0,0
1807,0.1859504132231405,0.0,0.559601706970128,0.5151515151515151,0.5595716198125836,0.5730587252991929,0.43529411764705883,0.573018991486575,0.5483544303797468,0.64,0.5486775464265616,0.5599999999999999,0.25,0.5592592592592592,0.3333333333333333,0,0,0
1808,0.2975206611570248,0.5,0.3732574679943101,0.593939393939394,0.3731593038821955,0.29640968549958246,0.5705882352941176,0.29633267845448596,0.5612658227848101,0.5485714285714286,0.5616207090602139,0.51,0.30000000000000004,0.5092592592592592,0.2222222222222222,0,1,0
1809,0.5991735537190083,0.44230769230769235,0.4256045519203414,0.5818181818181818,0.42553547523427043,0.6674088505427219,0.7294117647058823,0.66732154551408,0.7430379746835443,0.7714285714285715,0.7433877321328082,0.37000000000000005,0.2,0.37037037037037035,0.2222222222222222,0,1,0
1810,0.38016528925619836,0.0,0.6822190611664296,0.42424242424242425,0.6822289156626506,0.7008071249652101,0.5823529411764706,0.7007203667321545,0.42683544303797466,0.64,0.42712436691052336,0.545,0.5,0.5444444444444444,0.1111111111111111,0,0,0
1811,0.21074380165289258,0.5961538461538461,0.4042674253200569,0.4666666666666667,0.4042838018741633,0.5371555802950181,0.5705882352941176,0.5373280943025541,0.6415189873417722,0.5028571428571429,0.6415306696679798,0.55,0.2,0.55,0.1111111111111111,0,1,0
1812,0.5289256198347108,0.5961538461538461,0.5490753911806544,0.6,0.5490294511378849,0.6256610075146117,0.5117647058823529,0.6257367387033399,0.500253164556962,0.52,0.5002813731007316,0.515,0.4,0.5148148148148147,0.2222222222222222,0,1,0
1813,0.3842975206611571,0.0,0.5863442389758179,0.296969696969697,0.5863453815261044,0.6251043696075702,0.6764705882352942,0.6250818598559267,0.649873417721519,0.4228571428571429,0.6499718626899269,0.65,0.05,0.6499999999999999,0.1111111111111111,0,0,0
1814,0.4090909090909091,0.0,0.456045519203414,0.8363636363636363,0.4559906291834003,0.615919844141386,0.5411764705882353,0.6159135559921415,0.3807594936708861,0.6857142857142857,0.38097917839054585,0.5599999999999999,0.1,0.5592592592592592,0.0,0,0,0
1815,0.1735537190082645,0.0,0.5687055476529161,0.6545454545454545,0.5686077643908969,0.8026718619537989,0.47058823529411764,0.8025540275049117,0.4572151898734177,0.5885714285714285,0.457512661789533,0.5650000000000001,0.35000000000000003,0.5648148148148148,0.1111111111111111,0,0,0
1816,0.5330578512396694,0.0,0.6062588904694168,0.6363636363636364,0.6062583668005355,0.573893682159755,0.6352941176470588,0.5740013097576949,0.4136708860759494,0.5314285714285715,0.413618458075408,0.44500000000000006,0.15000000000000002,0.4444444444444444,0.0,0,0,0
1817,0.5082644628099174,0.0,0.5072546230440967,0.6181818181818182,0.5071954484605087,0.6540495407737267,0.7058823529411764,0.6542239685658154,0.6068354430379747,0.68,0.6072031513787282,0.545,0.05,0.5444444444444444,0.3333333333333333,0,0,0
1818,0.3760330578512397,0.0,0.7177809388335705,0.7272727272727273,0.7177041499330656,0.5761202337879209,0.6588235294117647,0.5762933857236412,0.7205063291139241,0.5428571428571428,0.7208778840742825,0.6000000000000001,0.25,0.6,0.3333333333333333,1,0,1
1820,0.40082644628099173,0.5576923076923077,0.31607396870554766,0.6363636363636364,0.31609772423025434,0.606456999721681,0.5941176470588235,0.6064178127046497,0.6281012658227848,0.6171428571428571,0.6280247608328644,0.33,0.15000000000000002,0.3296296296296296,0.2222222222222222,0,1,0
1821,0.4090909090909091,0.0,0.2745376955903272,0.5212121212121212,0.2745983935742972,0.5850264403005844,0.7823529411764706,0.5851342501637198,0.37063291139240506,0.6057142857142858,0.37084974676420934,0.625,0.15000000000000002,0.6259259259259259,0.1111111111111111,0,0,1
1822,0.6735537190082644,0.0,0.3507823613086771,0.4727272727272727,0.35073627844712185,0.47314222098524905,0.5,0.4731499672560576,0.42000000000000004,0.44571428571428573,0.42037141249296567,0.635,0.1,0.6351851851851852,0.1111111111111111,0,0,0
1823,0.4297520661157025,0.0,0.5510668563300142,0.6545454545454545,0.5510374832663989,0.509880322849986,0.7294117647058823,0.5098231827111985,0.7435443037974684,0.4114285714285714,0.7439504783342713,0.54,0.25,0.5407407407407407,0.1111111111111111,0,0,0
1824,0.36363636363636365,0.0,0.588620199146515,0.8121212121212121,0.588520749665328,0.46674088505427214,0.6176470588235294,0.46660117878192536,0.3941772151898734,0.49142857142857144,0.3944850872256612,0.545,0.2,0.5444444444444444,0.0,1,0,0
1825,0.5165289256198348,0.0,0.7106685633001423,0.5818181818181818,0.7106760374832664,0.7289173392708042,0.5411764705882353,0.7288801571709235,0.42227848101265825,0.6171428571428571,0.42262239729881823,0.635,0.2,0.6351851851851852,0.3333333333333333,0,0,1
1826,0.3925619834710744,0.0,0.40967283072546234,0.6181818181818182,0.40963855421686746,0.6253826885610909,0.4294117647058823,0.6254092992796334,0.5764556962025317,0.52,0.5768148564997186,0.5,0.35000000000000003,0.5,0.1111111111111111,0,0,0
1827,0.49173553719008267,0.6346153846153847,0.8520625889046942,0.503030303030303,0.8520749665327979,0.4547731700528806,0.49411764705882355,0.4548133595284873,0.37139240506329113,0.5028571428571429,0.37141249296567247,0.58,0.25,0.5796296296296296,0.0,0,1,0
1829,0.29338842975206614,0.0,0.3914651493598862,0.6424242424242425,0.39139892904953144,0.39938769830225435,0.5529411764705883,0.3994760969220694,0.6929113924050633,0.6285714285714286,0.6933033202025887,0.48,0.30000000000000004,0.4796296296296296,0.2222222222222222,0,0,0
1830,0.6363636363636364,0.5,0.602275960170697,0.7333333333333333,0.6022423025435074,0.3874199833008627,0.7235294117647059,0.38736083824492473,0.37139240506329113,0.5085714285714286,0.37141249296567247,0.555,0.15000000000000002,0.5555555555555556,0.1111111111111111,1,1,0
1831,0.36363636363636365,0.0,0.25519203413940256,0.48484848484848486,0.25518741633199465,0.5004174784302811,0.4764705882352941,0.5003274394237066,0.36886075949367086,0.6857142857142857,0.3691615081598199,0.47500000000000003,0.2,0.47592592592592586,0.2222222222222222,0,0,0
1832,0.5165289256198348,0.0,0.5621621621621622,0.7636363636363637,0.5620816599732263,0.6860562204286111,0.6588235294117647,0.685985592665357,0.7222784810126582,0.5942857142857143,0.7225661226786719,0.625,0.4,0.6259259259259259,0.2222222222222222,1,0,0
1833,0.706611570247934,0.0,0.7681365576102419,0.6181818181818182,0.7680722891566265,0.7141664347342054,0.6529411764705882,0.7141453831041258,0.42658227848101266,0.5942857142857143,0.42656162070906023,0.6000000000000001,0.25,0.6,0.2222222222222222,0,0,1
1835,0.5867768595041323,0.0,0.5527738264580371,0.6,0.552710843373494,0.3440022265516281,0.7823529411764706,0.3441388343156516,0.5810126582278481,0.5657142857142857,0.5813168261114238,0.51,0.1,0.5092592592592592,0.2222222222222222,0,0,0
1836,0.6818181818181819,0.0,0.13570412517780941,0.5393939393939394,0.1357095046854083,0.7358753131088226,0.5588235294117647,0.7357563850687623,0.5954430379746836,0.5542857142857143,0.5953854811480023,0.66,0.15000000000000002,0.6592592592592592,0.0,1,0,1
1837,0.5413223140495868,0.0,0.5408250355618777,0.6363636363636364,0.5408299866131191,0.5070971333147787,0.6823529411764706,0.5072036673215455,0.7083544303797469,0.6,0.7084974676420934,0.65,0.1,0.6499999999999999,0.1111111111111111,0,0,0
1839,0.40495867768595045,0.0,0.5194879089615931,0.503030303030303,0.5194109772423026,0.43000278318953516,0.6529411764705882,0.4299279633267846,0.49620253164556966,0.32571428571428573,0.4963421496904896,0.605,0.25,0.6055555555555555,0.0,0,0,0
1840,0.5578512396694215,0.6730769230769231,0.5846372688477952,0.5212121212121212,0.5846720214190093,0.8307820762593932,0.7,0.8307138179436805,0.5422784810126582,0.5942857142857143,0.5424873382104671,0.34500000000000003,0.2,0.34444444444444444,0.1111111111111111,0,1,0
1841,0.487603305785124,0.0,0.6586059743954481,0.49696969696969695,0.6586345381526104,0.7428332869468409,0.5705882352941176,0.7429600523903079,0.5341772151898734,0.6742857142857143,0.53404614518852,0.37000000000000005,0.5,0.37037037037037035,0.1111111111111111,0,0,0
